Date,Open,High,Low,Close,Adj Close,Volume
2015-01-09,5.500000,5.540000,5.260000,5.360000,4.275263,8553900
2015-01-12,5.360000,5.420000,5.160000,5.270000,4.203477,3910700
2015-01-13,5.360000,5.630000,5.060000,5.090000,4.059904,8787100
2015-01-14,4.980000,5.050000,4.820000,4.950000,3.948237,7945100
2015-01-15,4.920000,5.160000,4.850000,4.870000,3.884427,7296000
2015-01-16,4.940000,5.250000,4.870000,5.160000,4.115737,6641600
2015-01-19,5.130000,5.150000,4.780000,4.820000,3.844546,5926000
2015-01-20,4.940000,5.180000,4.850000,5.070000,4.043952,8780800
2015-01-21,5.070000,5.270000,4.910000,5.260000,4.195500,6248300
2015-01-22,5.300000,5.520000,5.260000,5.360000,4.275263,5477100
2015-01-23,5.260000,5.280000,5.000000,5.000000,3.988118,4600600
2015-01-26,4.950000,5.040000,4.830000,5.020000,4.004070,6029200
2015-01-27,4.920000,4.980000,4.750000,4.790000,3.820616,6366800
2015-01-28,4.750000,4.770000,4.560000,4.570000,3.645140,6594900
2015-01-29,4.610000,4.680000,4.370000,4.400000,3.509544,7142900
2015-01-30,4.300000,4.360000,4.150000,4.200000,3.350019,7664000
2015-02-02,4.240000,4.360000,4.150000,4.360000,3.477639,4262200
2015-02-03,4.420000,4.650000,4.420000,4.550000,3.629188,4733300
2015-02-04,4.550000,4.680000,4.420000,4.430000,3.533473,4668000
2015-02-05,4.400000,4.540000,4.350000,4.430000,3.533473,4117800
2015-02-06,4.390000,4.590000,4.300000,4.570000,3.645140,9262200
2015-02-09,4.580000,5.120000,4.570000,4.980000,3.972166,8011100
2015-02-10,4.900000,5.240000,4.890000,5.000000,3.988118,7931100
2015-02-11,4.940000,5.110000,4.810000,5.040000,4.020023,4499500
2015-02-12,5.130000,5.200000,4.790000,4.820000,3.844546,5892900
2015-02-13,4.860000,5.070000,4.700000,4.930000,3.932285,6218700
2015-02-18,4.930000,5.150000,4.930000,5.030000,4.012047,3883200
2015-02-19,5.050000,5.160000,4.970000,5.150000,4.107762,2748400
2015-02-20,5.090000,5.440000,5.070000,5.280000,4.211453,7226600
2015-02-23,5.310000,5.430000,5.040000,5.060000,4.035975,4608500
2015-02-24,5.080000,5.210000,5.020000,5.180000,4.131691,4052500
2015-02-25,5.100000,5.250000,5.070000,5.180000,4.131691,4891900
2015-02-26,5.240000,5.240000,5.070000,5.140000,4.099785,4582300
2015-02-27,5.160000,5.290000,5.120000,5.170000,4.123714,6532400
2015-03-02,5.180000,5.270000,5.100000,5.170000,4.123714,4918800
2015-03-03,5.240000,5.350000,5.160000,5.200000,4.147643,4076000
2015-03-04,5.200000,5.420000,5.150000,5.240000,4.179547,6352100
2015-03-05,5.310000,5.360000,5.060000,5.060000,4.035975,9612000
2015-03-06,5.090000,5.130000,4.870000,5.030000,4.012047,6828500
2015-03-09,4.890000,5.180000,4.810000,5.180000,4.131691,6463200
2015-03-10,5.120000,5.300000,5.100000,5.170000,4.123714,6313900
2015-03-11,5.220000,5.260000,5.070000,5.220000,4.163596,4540500
2015-03-12,5.200000,5.420000,5.120000,5.350000,4.439627,9371900
2015-03-13,5.300000,5.530000,5.280000,5.490000,4.555803,5906900
2015-03-16,5.550000,5.670000,5.380000,5.580000,4.630489,5815500
2015-03-17,5.590000,5.910000,5.590000,5.850000,4.854545,5686100
2015-03-18,5.800000,5.940000,5.680000,5.700000,4.730069,5020000
2015-03-19,5.650000,5.750000,5.520000,5.550000,4.605594,4177900
2015-03-20,5.610000,5.880000,5.600000,5.880000,4.879440,7170400
2015-03-23,5.830000,5.960000,5.790000,5.930000,4.920932,2975100
2015-03-24,5.950000,5.980000,5.720000,5.850000,4.854545,3731200
2015-03-25,5.900000,6.180000,5.790000,6.080000,5.045408,4892900
2015-03-26,6.100000,6.140000,5.870000,6.040000,5.012214,5358200
2015-03-27,5.990000,6.040000,5.540000,5.610000,4.655384,5490600
2015-03-30,5.710000,5.810000,5.630000,5.710000,4.738368,3630400
2015-03-31,5.690000,5.750000,5.410000,5.420000,4.497715,8401300
2015-04-01,5.580000,5.660000,5.520000,5.580000,4.630489,6035300
2015-04-02,5.510000,5.720000,5.430000,5.630000,4.671981,5314600
2015-04-06,5.740000,5.860000,5.700000,5.800000,4.813053,3940200
2015-04-07,5.810000,5.920000,5.650000,5.720000,4.746666,3595000
2015-04-08,5.750000,5.880000,5.570000,5.610000,4.655384,8247800
2015-04-09,5.630000,5.760000,5.510000,5.650000,4.688578,3598900
2015-04-10,5.600000,5.730000,5.570000,5.720000,4.746666,3047200
2015-04-13,5.680000,5.730000,5.590000,5.680000,4.713473,2725600
2015-04-14,5.660000,5.920000,5.660000,5.920000,4.912634,3572700
2015-04-15,5.910000,6.600000,5.860000,6.350000,5.269463,9760200
2015-04-16,6.400000,6.940000,6.400000,6.540000,5.427132,7843700
2015-04-17,6.500000,6.500000,6.100000,6.150000,5.103496,5771800
2015-04-20,6.170000,6.270000,6.100000,6.120000,5.078601,4272800
2015-04-22,6.180000,6.610000,6.160000,6.580000,5.460326,5902900
2015-04-23,6.590000,7.160000,6.540000,7.140000,5.925034,6305400
2015-04-24,7.170000,7.420000,7.040000,7.140000,5.925034,5361300
2015-04-27,7.250000,7.910000,7.150000,7.910000,6.564008,9003700
2015-04-28,8.040000,8.370000,7.860000,7.860000,6.522517,13109600
2015-04-29,7.650000,7.830000,7.560000,7.800000,6.472727,7611900
2015-04-30,7.640000,8.300000,7.530000,8.030000,6.663589,7347700
2015-05-04,8.270000,8.790000,8.260000,8.680000,7.202983,7248100
2015-05-05,8.550000,9.100000,8.550000,9.050000,7.510022,6800100
2015-05-06,9.260000,9.400000,8.850000,9.050000,7.510022,8838600
2015-05-07,9.050000,9.060000,8.300000,8.330000,6.912540,6689900
2015-05-08,8.500000,8.670000,7.980000,8.020000,6.655292,7345900
2015-05-11,8.160000,8.630000,8.160000,8.630000,7.161491,5249900
2015-05-12,8.510000,8.610000,8.230000,8.320000,6.904242,4688200
2015-05-13,8.270000,8.370000,7.910000,7.930000,6.580606,5918700
2015-05-14,7.910000,8.100000,7.660000,7.940000,6.588904,5800700
2015-05-15,7.880000,8.010000,7.800000,7.900000,6.555710,3656500
2015-05-18,7.850000,7.960000,7.510000,7.570000,6.281864,5240900
2015-05-19,7.510000,7.510000,7.090000,7.150000,5.933332,4399600
2015-05-20,7.090000,7.450000,7.020000,7.350000,6.099300,5076600
2015-05-21,7.360000,7.530000,7.230000,7.340000,6.091002,3911600
2015-05-22,7.340000,7.530000,7.060000,7.180000,5.958228,4279300
2015-05-25,7.130000,7.390000,7.100000,7.160000,5.941631,2290300
2015-05-26,7.210000,7.310000,6.960000,6.960000,5.775663,5413400
2015-05-27,6.990000,7.120000,6.870000,7.050000,5.850349,4630200
2015-05-28,6.880000,6.940000,6.500000,6.580000,5.460326,9717200
2015-05-29,6.600000,6.650000,6.100000,6.140000,5.095197,13567300
2015-06-01,6.180000,6.430000,6.080000,6.310000,5.236270,4713200
2015-06-02,6.380000,6.820000,6.340000,6.750000,5.601398,5725300
2015-06-03,6.780000,6.840000,6.430000,6.510000,5.402237,10278500
2015-06-05,6.340000,6.450000,6.100000,6.190000,5.136689,4891600
2015-06-08,6.210000,6.220000,5.970000,6.060000,5.028810,7503300
2015-06-09,6.060000,6.250000,6.020000,6.120000,5.078601,3736500
2015-06-10,6.200000,6.290000,6.030000,6.070000,5.037109,3413800
2015-06-11,6.160000,6.220000,6.010000,6.100000,5.062004,3450400
2015-06-12,6.080000,6.190000,6.000000,6.190000,5.136689,6000400
2015-06-15,6.090000,6.140000,5.940000,6.040000,5.012214,3477700
2015-06-16,6.010000,6.020000,5.780000,5.780000,4.796457,5053100
2015-06-17,5.770000,5.780000,5.540000,5.690000,4.721771,3354900
2015-06-18,5.710000,5.810000,5.570000,5.770000,4.788158,4553800
2015-06-19,5.650000,5.820000,5.610000,5.700000,4.730069,3260000
2015-06-22,5.770000,5.850000,5.650000,5.680000,4.713473,2516900
2015-06-23,5.730000,5.750000,5.650000,5.690000,4.721771,1995300
2015-06-24,5.730000,5.730000,5.520000,5.610000,4.655384,2214100
2015-06-25,5.540000,5.560000,5.330000,5.380000,4.464522,4429100
2015-06-26,5.400000,5.630000,5.360000,5.590000,4.638787,2726500
2015-06-29,5.450000,5.520000,5.320000,5.330000,4.423029,2662600
2015-06-30,5.350000,5.350000,5.120000,5.190000,4.306853,3889700
2015-07-01,5.170000,5.250000,5.060000,5.060000,4.198974,2571400
2015-07-02,5.050000,5.100000,4.920000,4.950000,4.107692,3592700
2015-07-03,4.920000,4.920000,4.750000,4.760000,3.950023,2700400
2015-07-06,4.640000,4.990000,4.620000,4.880000,4.049603,4856700
2015-07-07,4.830000,4.930000,4.650000,4.930000,4.091095,5207100
2015-07-08,4.770000,4.960000,4.630000,4.660000,3.867039,5776200
2015-07-10,4.880000,4.880000,4.500000,4.520000,3.750862,5602600
2015-07-13,4.540000,4.950000,4.420000,4.850000,4.024708,7789400
2015-07-14,4.800000,4.850000,4.650000,4.790000,3.974918,4302100
2015-07-15,4.780000,4.940000,4.610000,4.640000,3.850443,3932600
2015-07-16,4.670000,4.780000,4.500000,4.590000,3.808951,3853100
2015-07-17,4.600000,4.700000,4.480000,4.490000,3.725967,4214400
2015-07-20,4.530000,4.560000,4.310000,4.310000,3.576597,3896800
2015-07-21,4.320000,4.400000,4.050000,4.060000,3.369137,7670900
2015-07-22,4.010000,4.090000,3.920000,3.920000,3.252960,7088700
2015-07-23,3.930000,4.140000,3.910000,4.020000,3.335944,7049000
2015-07-24,4.050000,4.120000,3.900000,3.960000,3.286154,5026900
