Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,22.847200,23.083300,22.236099,22.368099,17.752501,8718480
2016-01-05,22.395800,23.437500,22.375000,23.437500,18.601236,8861904
2016-01-06,22.916700,24.027800,22.916700,23.798599,18.887825,6704496
2016-01-07,23.263901,24.027800,23.138901,23.888901,18.959492,9191664
2016-01-08,24.062500,24.500000,23.909700,24.305599,19.290205,9892944
2016-01-11,24.312500,24.479200,23.062500,23.159700,18.380754,9931824
2016-01-12,23.527800,24.000000,23.131901,23.243099,18.446947,8907264
2016-01-13,23.583300,23.722200,22.590300,22.805599,18.099728,9720864
2016-01-14,22.743099,22.784700,22.229200,22.638901,17.967424,6378192
2016-01-15,22.284700,22.826401,22.145800,22.750000,18.055601,8019936
2016-01-18,22.909700,22.916700,22.402800,22.666700,17.989489,6000768
2016-01-19,23.020800,23.256901,22.500000,22.569401,17.912268,3817728
2016-01-20,22.368099,22.562500,22.013901,22.562500,17.906788,9454320
2016-01-21,22.562500,22.875000,22.326401,22.569401,17.912268,5768208
2016-01-22,22.861099,23.055599,22.472200,22.534700,17.884727,12993840
2016-01-26,22.291700,22.458300,21.875000,22.048599,17.498932,5648400
2016-01-27,21.902800,22.826401,21.902800,22.534700,17.884727,5253840
2016-01-28,22.722200,22.881901,22.361099,22.618099,17.950916,3899664
2016-01-29,22.729200,23.819401,22.729200,23.520800,18.667345,14735520
2016-02-01,23.402800,23.590300,23.048599,23.159700,18.380754,8799696
2016-02-02,22.222200,22.222200,21.215300,21.666700,17.195833,22790880
2016-02-03,22.083300,22.416700,21.618099,22.381901,17.763460,11816784
2016-02-04,22.638901,23.194401,22.277800,22.951401,18.215439,12518784
2016-02-05,22.937500,22.937500,21.576401,21.576401,17.124166,12515904
2016-02-10,21.451401,21.555599,20.986099,21.187500,16.815517,6688224
2016-02-11,20.826401,20.833300,19.465300,19.513901,15.487261,27754704
2016-02-12,20.833300,20.833300,19.895800,20.312500,16.121071,30572352
2016-02-15,20.562500,20.833300,20.520800,20.659700,16.396631,4861728
2016-02-16,20.750000,20.972200,20.625000,20.756901,16.473768,6847056
2016-02-17,20.902800,20.937500,20.451401,20.729200,16.451786,11149488
2016-02-18,20.604200,21.326401,20.527800,21.250000,16.865122,6931152
2016-02-19,21.041700,22.194401,20.979200,22.034700,17.487902,8331408
2016-02-22,22.229200,22.291700,21.979200,22.256901,17.664251,7255872
2016-02-23,22.222200,22.291700,21.631901,21.763901,17.272980,5427360
2016-02-24,21.458300,21.604200,21.243099,21.493099,17.058058,4170096
2016-02-25,21.534700,21.534700,21.111099,21.354200,16.947819,7018560
2016-02-26,21.562500,21.590300,21.166700,21.166700,16.799007,5560560
2016-02-29,21.527800,21.791700,21.263901,21.534700,17.091078,12939264
2016-03-01,21.631901,22.611099,21.631901,22.361099,17.746948,8203104
2016-03-02,22.430599,23.090300,22.326401,22.972200,18.231949,9053136
2016-03-03,24.013901,24.013901,24.013901,24.013901,19.058699,12496896
2016-03-04,24.013901,25.888901,24.013901,24.680599,19.587828,12808080
2016-03-07,24.930599,24.930599,24.034700,24.305599,19.290205,8441712
2016-03-08,24.305599,24.979200,24.215300,24.652800,19.565758,10910016
2016-03-09,24.986099,24.986099,24.006901,24.243099,19.240602,10591776
2016-03-10,24.715300,25.305599,23.500000,24.770800,19.659407,9659520
2016-03-11,24.305599,24.513901,23.097200,23.451401,18.612261,17154144
2016-03-14,23.527800,23.569401,22.791700,23.090300,18.553082,8111232
2016-03-15,22.631901,23.312500,22.388901,23.055599,18.525202,6329952
2016-03-16,22.895800,23.277800,22.465300,23.277800,18.703743,5944608
2016-03-17,24.166700,24.895800,23.611099,24.375000,19.585348,12478032
2016-03-18,24.548599,24.875000,23.756901,24.493099,19.680237,6556464
2016-03-21,24.611099,24.631901,24.256901,24.375000,19.585348,5550336
2016-03-22,24.486099,25.041700,24.263901,24.444401,19.641109,9003744
2016-03-23,24.180599,24.500000,23.506901,23.798599,19.122208,7420896
