Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,11.430800,11.730800,11.207700,11.261500,10.241693,3939390
2016-01-05,11.307700,11.807700,11.169200,11.807700,10.738432,3664830
2016-01-06,11.423100,11.838500,11.423100,11.538500,10.493606,3274830
2016-01-07,11.253800,11.569200,11.146200,11.207700,10.192767,3008850
2016-01-08,11.276900,11.384600,11.053800,11.153800,10.143747,2525250
2016-01-11,11.292300,11.323100,10.900000,10.900000,9.912930,2831400
2016-01-12,10.969200,11.423100,10.892300,11.384600,10.353644,2634190
2016-01-13,11.461500,11.515400,10.938500,10.961500,9.968860,2638870
2016-01-14,10.946200,11.153800,10.776900,10.969200,9.975863,2326740
2016-01-15,10.892300,11.107700,10.561500,10.861500,9.877915,3547700
2016-01-18,10.892300,10.930800,10.738500,10.738500,9.766055,1195480
2016-01-19,10.907700,11.046200,10.761500,10.823100,9.842993,1916980
2016-01-20,10.746200,10.823100,10.330800,10.669200,9.703029,2809430
2016-01-21,10.669200,11.253800,10.615400,11.146200,10.136834,4059250
2016-01-22,11.223100,11.500000,11.107700,11.346200,10.318723,3036280
2016-01-26,11.153800,11.307700,10.807700,10.915400,9.926933,2229370
2016-01-27,10.853800,11.569200,10.853800,11.361500,10.332637,3175640
2016-01-28,11.430800,11.653800,11.200000,11.330800,10.304717,2593240
2016-01-29,11.430800,12.038500,11.430800,11.892300,10.815371,3660540
2016-02-01,11.669200,11.776900,11.361500,11.600000,10.549539,3054740
2016-02-02,11.530800,11.592300,11.123100,11.123100,10.115827,2548520
2016-02-03,11.284600,11.530800,11.046200,11.338500,10.311722,2963350
2016-02-04,11.538500,11.846200,11.276900,11.292300,10.269700,3898180
2016-02-05,11.292300,11.576900,11.192300,11.230800,10.213775,3687840
2016-02-10,11.153800,11.507700,11.115400,11.230800,10.213775,1629550
2016-02-11,11.107700,11.253800,10.892300,10.976900,9.982864,2362620
2016-02-12,11.000000,11.107700,10.861500,11.038500,10.038885,1849250
2016-02-15,11.215400,11.269200,10.784600,10.784600,9.807978,1900470
2016-02-16,10.838500,11.038500,10.715400,10.769200,9.793973,2762630
2016-02-17,10.915400,10.915400,10.615400,10.761500,9.786972,5615740
2016-02-18,10.753800,10.930800,10.707700,10.884600,9.898921,2554110
2016-02-19,10.823100,10.846200,10.723100,10.769200,9.793973,2792660
2016-02-22,10.907700,11.292300,10.892300,11.230800,10.213775,2895100
2016-02-23,11.276900,11.453800,11.038500,11.123100,10.115827,2631200
2016-02-24,10.392300,10.576900,9.961540,10.053800,9.210385,9321780
2016-02-25,10.053800,10.230800,9.815380,10.153800,9.301994,6929390
2016-02-26,10.269200,10.446200,9.846150,9.884610,9.055387,5633940
2016-02-29,10.069200,10.292300,9.953850,10.146200,9.295035,4377880
2016-03-01,10.207700,10.346200,10.038500,10.192300,9.337267,4864080
2016-03-02,10.192300,10.592300,10.184600,10.500000,9.619152,7639710
2016-03-03,10.592300,10.638500,10.276900,10.423100,9.548703,6722820
2016-03-04,10.507700,10.653800,10.038500,10.561500,9.675495,7954570
2016-03-07,10.653800,10.907700,10.569200,10.738500,9.837647,3273140
2016-03-08,10.784600,11.284600,10.592300,11.192300,10.253377,4217590
2016-03-09,11.276900,11.323100,10.615400,10.669200,9.774160,4559490
2016-03-10,10.776900,10.892300,10.238500,10.584600,9.696658,4146870
2016-03-11,10.592300,10.707700,10.415400,10.476900,9.597991,2864940
2016-03-14,10.515400,10.600000,10.276900,10.384600,9.513434,3623880
2016-03-15,10.392300,10.538500,10.123100,10.384600,9.513434,2923050
2016-03-16,10.346200,10.653800,10.192300,10.607700,9.717820,2737930
2016-03-17,10.876900,11.076900,10.530800,10.984600,10.063100,3471650
2016-03-18,11.123100,11.153800,10.907700,11.076900,10.147656,4231630
2016-03-21,11.146200,11.346200,11.038500,11.238500,10.295701,2514200
2016-03-22,11.230800,11.430800,11.130800,11.384600,10.429543,4172220
